,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
14428,-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569
14429,-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754
14430,-122.13,38.26,40.0,1538.0,255.0,669.0,263.0,3.3281
14431,-122.13,38.02,52.0,2378.0,508.0,940.0,451.0,2.9583
14432,-122.13,38.01,48.0,2123.0,494.0,859.0,474.0,1.8523
14433,-122.13,38.0,33.0,2821.0,652.0,1206.0,640.0,2.5481
14434,-122.13,37.89,27.0,744.0,214.0,295.0,169.0,2.7411
14435,-122.13,37.87,18.0,1820.0,220.0,728.0,229.0,10.3713
14436,-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712
14437,-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37
14438,-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602
14439,-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975
14440,-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0
14441,-122.13,37.73,33.0,1996.0,268.0,686.0,270.0,6.9096
14442,-122.13,37.72,45.0,2315.0,451.0,1006.0,444.0,3.524
14443,-122.13,37.72,35.0,2183.0,383.0,976.0,392.0,3.8393
14444,-122.13,37.72,25.0,1134.0,153.0,340.0,171.0,6.5095
14445,-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,3.1103
14446,-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,3.5781
14447,-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583
14448,-122.13,37.7,19.0,3516.0,710.0,1810.0,703.0,3.9032
14449,-122.13,37.69,34.0,1131.0,278.0,560.0,237.0,2.875
14450,-122.13,37.69,17.0,2380.0,769.0,1216.0,643.0,3.395
14451,-122.13,37.68,45.0,2457.0,445.0,1129.0,422.0,4.0588
14452,-122.13,37.68,43.0,1676.0,340.0,924.0,328.0,3.6
14453,-122.13,37.67,42.0,3592.0,703.0,1625.0,665.0,3.2434
14454,-122.13,37.67,40.0,1748.0,318.0,914.0,317.0,3.8676
14455,-122.13,37.67,38.0,2012.0,347.0,880.0,332.0,3.1734
14456,-122.13,37.47,30.0,1480.0,294.0,1126.0,301.0,4.983
14457,-122.13,37.47,25.0,1630.0,353.0,1546.0,371.0,5.0893
14458,-122.13,37.46,37.0,1576.0,334.0,1385.0,323.0,2.5294
14459,-122.13,37.46,35.0,1321.0,300.0,1133.0,287.0,3.7312
14460,-122.13,37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354
14461,-122.13,37.45,37.0,2295.0,332.0,933.0,332.0,6.7257
14462,-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029
14463,-122.13,37.44,43.0,3004.0,440.0,1088.0,427.0,9.1508
14464,-122.13,37.44,42.0,2390.0,462.0,1146.0,468.0,6.3111
14465,-122.13,37.44,38.0,2835.0,447.0,1148.0,446.0,5.9277
14466,-122.13,37.43,32.0,4398.0,878.0,1799.0,792.0,4.7375
14467,-122.13,37.42,36.0,3982.0,1045.0,2251.0,995.0,3.5364
14468,-122.13,37.41,36.0,4787.0,900.0,2039.0,890.0,5.4063
14469,-122.13,37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1335
14470,-122.13,37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372
14471,-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188
14472,-122.14,39.65,33.0,419.0,77.0,190.0,67.0,3.6429
14473,-122.14,38.16,4.0,3273.0,495.0,1497.0,454.0,5.3345
14474,-122.14,38.07,31.0,3401.0,616.0,1750.0,602.0,4.6761
14475,-122.14,38.05,27.0,3794.0,772.0,1756.0,724.0,3.2891
14476,-122.14,38.02,44.0,1625.0,432.0,825.0,385.0,2.0523
14477,-122.14,38.01,50.0,1760.0,341.0,741.0,316.0,4.5
14478,-122.14,37.88,34.0,6986.0,1096.0,2865.0,1124.0,6.2275
14479,-122.14,37.86,20.0,6201.0,1182.0,2415.0,1141.0,4.5744
14480,-122.14,37.85,27.0,9147.0,1276.0,3371.0,1269.0,7.3267
14481,-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304
14482,-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701
14483,-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313
14484,-122.14,37.74,52.0,1071.0,201.0,440.0,192.0,4.0662
14485,-122.14,37.73,52.0,2024.0,320.0,823.0,334.0,5.0
14486,-122.14,37.73,43.0,2264.0,390.0,931.0,368.0,3.8125
14487,-122.14,37.73,38.0,1723.0,394.0,711.0,353.0,3.0673
14488,-122.14,37.72,45.0,1397.0,253.0,555.0,248.0,2.983
14489,-122.14,37.72,39.0,786.0,132.0,288.0,132.0,3.5156
14490,-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101
14491,-122.14,37.71,18.0,3905.0,1007.0,2197.0,1044.0,3.6932
14492,-122.14,37.7,36.0,1266.0,228.0,606.0,239.0,3.9702
14493,-122.14,37.7,17.0,1463.0,292.0,695.0,330.0,4.5859
14494,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659
14495,-122.14,37.69,37.0,2141.0,535.0,1093.0,555.0,2.9958
14496,-122.14,37.68,35.0,2976.0,518.0,1424.0,538.0,4.267
14497,-122.14,37.68,27.0,3337.0,613.0,1489.0,607.0,3.6364
14498,-122.14,37.67,37.0,3342.0,569.0,1635.0,557.0,4.7933
14499,-122.14,37.67,37.0,3156.0,534.0,1495.0,543.0,4.8125
14500,-122.14,37.67,36.0,1487.0,249.0,641.0,243.0,4.0682
14501,-122.14,37.5,46.0,30.0,4.0,13.0,5.0,15.0001
14502,-122.14,37.48,36.0,1210.0,236.0,981.0,239.0,4.0039
14503,-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868
14504,-122.14,37.47,36.0,2081.0,412.0,1931.0,373.0,3.7917
14505,-122.14,37.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375
14506,-122.14,37.45,52.0,3841.0,537.0,1391.0,540.0,7.8647
14507,-122.14,37.45,48.0,2074.0,297.0,700.0,279.0,8.7051
14508,-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756
14509,-122.14,37.43,52.0,1944.0,308.0,696.0,293.0,8.2664
14510,-122.14,37.43,52.0,1383.0,227.0,551.0,249.0,6.5829
14511,-122.14,37.43,52.0,1327.0,190.0,467.0,189.0,12.5902
14512,-122.14,37.42,46.0,206.0,44.0,134.0,51.0,4.15
14513,-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277
14514,-122.14,37.36,23.0,11294.0,1377.0,3840.0,1367.0,12.1387
14515,-122.14,37.08,18.0,2420.0,439.0,1278.0,416.0,5.2101
14516,-122.15,38.29,17.0,1625.0,239.0,703.0,224.0,6.5891
14517,-122.15,38.06,10.0,3008.0,532.0,1381.0,522.0,5.3661
14518,-122.15,38.04,14.0,2804.0,587.0,1083.0,573.0,2.6466
14519,-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749
14520,-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.851
14521,-122.15,37.74,52.0,1394.0,223.0,545.0,230.0,3.95
14522,-122.15,37.74,49.0,1494.0,316.0,611.0,288.0,2.2
14523,-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125
14524,-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083
14525,-122.15,37.74,41.0,856.0,178.0,571.0,191.0,3.1458
14526,-122.15,37.73,52.0,1028.0,129.0,317.0,143.0,4.9135
14527,-122.15,37.73,45.0,3758.0,819.0,1573.0,736.0,2.8355
14528,-122.15,37.73,28.0,2215.0,587.0,830.0,573.0,2.1898
14529,-122.15,37.72,47.0,1190.0,251.0,540.0,266.0,3.375
14530,-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097
14531,-122.15,37.72,29.0,4169.0,1047.0,2024.0,962.0,2.8125
14532,-122.15,37.71,36.0,998.0,178.0,531.0,183.0,4.0208
14533,-122.15,37.71,18.0,5778.0,1526.0,2441.0,1352.0,3.1682
14534,-122.15,37.7,36.0,1468.0,252.0,733.0,229.0,3.4583
14535,-122.15,37.7,36.0,1464.0,244.0,672.0,261.0,3.5547
14536,-122.15,37.69,39.0,1670.0,308.0,957.0,335.0,5.1312
14537,-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625
14538,-122.15,37.69,36.0,1545.0,273.0,863.0,267.0,4.0109
14539,-122.15,37.69,36.0,1501.0,287.0,703.0,276.0,3.8864
14540,-122.15,37.68,35.0,2632.0,447.0,1349.0,486.0,4.3864
14541,-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4.2841
14542,-122.15,37.67,35.0,2472.0,398.0,1171.0,390.0,5.5797
14543,-122.15,37.47,39.0,1295.0,239.0,566.0,242.0,5.6407
14544,-122.15,37.46,52.0,1803.0,257.0,683.0,259.0,10.9508
14545,-122.15,37.46,42.0,1995.0,412.0,794.0,374.0,5.6234
14546,-122.15,37.46,39.0,906.0,109.0,353.0,112.0,10.3942
14547,-122.15,37.46,30.0,4198.0,1244.0,2678.0,1147.0,3.6712
14548,-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6.1575
14549,-122.15,37.45,52.0,2117.0,353.0,734.0,328.0,6.767
14550,-122.15,37.44,52.0,2063.0,320.0,774.0,309.0,7.2543
14551,-122.15,37.44,52.0,1945.0,293.0,708.0,275.0,6.1655
14552,-122.15,37.44,52.0,1400.0,217.0,522.0,227.0,4.9861
14553,-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203
14554,-122.15,37.43,20.0,11709.0,3618.0,7604.0,3589.0,1.9045
14555,-122.15,37.42,44.0,3558.0,839.0,1779.0,832.0,3.9243
14556,-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309
14557,-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,12.9792
14558,-122.16,39.78,32.0,1288.0,221.0,562.0,203.0,2.325
14559,-122.16,39.74,20.0,707.0,126.0,337.0,125.0,3.0469
14560,-122.16,38.07,14.0,6360.0,1236.0,2876.0,1127.0,4.5321
14561,-122.16,38.05,52.0,1888.0,457.0,830.0,408.0,3.1373
14562,-122.16,38.05,34.0,2434.0,428.0,926.0,423.0,4.6776
14563,-122.16,38.02,40.0,1800.0,290.0,761.0,277.0,5.1265
14564,-122.16,37.89,32.0,1779.0,241.0,721.0,258.0,8.7589
14565,-122.16,37.86,36.0,3359.0,493.0,1298.0,483.0,8.1586
14566,-122.16,37.83,16.0,4596.0,705.0,1480.0,650.0,7.52
14567,-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849
14568,-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708
14569,-122.16,37.77,47.0,1256.0,217.0,570.0,218.0,4.375
14570,-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739
14571,-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958
14572,-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696
14573,-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598
14574,-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925
14575,-122.16,37.75,44.0,617.0,131.0,378.0,135.0,2.5568
14576,-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235
14577,-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625
14578,-122.16,37.75,24.0,1790.0,454.0,1137.0,386.0,2.537
14579,-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458
14580,-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625
14581,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844
14582,-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227
14583,-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417
14584,-122.16,37.73,52.0,2260.0,416.0,994.0,412.0,4.1164
14585,-122.16,37.73,52.0,1114.0,206.0,425.0,207.0,2.5625
14586,-122.16,37.73,49.0,1699.0,408.0,768.0,385.0,2.8301
14587,-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3.3431
14588,-122.16,37.71,37.0,1507.0,242.0,632.0,253.0,4.5553
14589,-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,5.0043
14590,-122.16,37.7,36.0,1719.0,303.0,836.0,311.0,4.4375
14591,-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,2.9917
14592,-122.16,37.69,36.0,1480.0,278.0,796.0,283.0,4.3971
14593,-122.16,37.47,44.0,2581.0,437.0,1006.0,414.0,5.397
14594,-122.16,37.47,33.0,3687.0,852.0,3091.0,852.0,2.6506
14595,-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227
14596,-122.16,37.46,32.0,2663.0,661.0,1403.0,733.0,4.2667
14597,-122.16,37.45,50.0,196.0,41.0,76.0,42.0,7.6129
14598,-122.16,37.45,47.0,4234.0,1156.0,1808.0,1093.0,4.2297
14599,-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987
14600,-122.16,37.45,19.0,2207.0,810.0,1304.0,775.0,2.1406
14601,-122.16,37.44,34.0,2199.0,529.0,1193.0,532.0,4.2972
14602,-122.16,37.42,34.0,4448.0,610.0,2571.0,581.0,11.0492
14603,-122.16,37.17,35.0,6422.0,1380.0,2755.0,1064.0,5.0165
14604,-122.17,40.2,28.0,1782.0,334.0,873.0,311.0,3.3594
14605,-122.17,40.11,24.0,1631.0,340.0,1042.0,333.0,1.7708
14606,-122.17,39.94,32.0,2352.0,477.0,1316.0,447.0,2.2292
14607,-122.17,39.92,16.0,1566.0,306.0,652.0,287.0,1.9038
14608,-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232
14609,-122.17,38.07,15.0,2125.0,278.0,857.0,272.0,6.4599
14610,-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397
14611,-122.17,37.88,33.0,3626.0,502.0,1348.0,480.0,7.6107
14612,-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917
14613,-122.17,37.87,38.0,1261.0,177.0,472.0,183.0,6.917
14614,-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175
14615,-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875
14616,-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875
14617,-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958
14618,-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871
14619,-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875
14620,-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842
14621,-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356
14622,-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426
14623,-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333
14624,-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625
14625,-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375
14626,-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587
14627,-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281
14628,-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821
14629,-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043
14630,-122.17,37.75,38.0,992.0,279.0,732.0,259.0,1.6196
14631,-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962
14632,-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15
14633,-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25
14634,-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298
14635,-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776
14636,-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028
14637,-122.17,37.74,34.0,1223.0,281.0,824.0,280.0,2.2917
14638,-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159
14639,-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587
14640,-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663
14641,-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313
14642,-122.17,37.72,43.0,3783.0,814.0,2139.0,789.0,4.0202
14643,-122.17,37.72,42.0,3008.0,659.0,1817.0,664.0,3.371
14644,-122.17,37.69,24.0,2262.0,391.0,1125.0,366.0,4.7609
14645,-122.17,37.48,39.0,2427.0,401.0,1178.0,408.0,5.9629
14646,-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459
14647,-122.17,37.45,35.0,1025.0,242.0,388.0,232.0,5.1995
14648,-122.17,37.45,33.0,1828.0,396.0,766.0,378.0,4.4531
14649,-122.17,37.43,24.0,3924.0,1142.0,7174.0,950.0,4.0972
14650,-122.18,40.02,30.0,1952.0,397.0,961.0,333.0,2.25
14651,-122.18,39.93,35.0,1387.0,272.0,610.0,237.0,2.1759
14652,-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948
14653,-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3.35
14654,-122.18,39.55,28.0,1471.0,259.0,673.0,246.0,3.25
14655,-122.18,38.49,15.0,1743.0,366.0,655.0,264.0,3.3393
14656,-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266
14657,-122.18,38.29,18.0,1953.0,265.0,658.0,270.0,8.0113
14658,-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523
14659,-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288
14660,-122.18,37.91,31.0,7200.0,876.0,2428.0,843.0,10.9405
14661,-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064
14662,-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489
14663,-122.18,37.88,36.0,542.0,119.0,231.0,121.0,4.9
14664,-122.18,37.86,33.0,4449.0,636.0,1684.0,617.0,8.9571
14665,-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446
14666,-122.18,37.81,30.0,292.0,38.0,126.0,52.0,6.3624
14667,-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838
14668,-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527
14669,-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712
14670,-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578
14671,-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984
14672,-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205
14673,-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768
14674,-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556
14675,-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552
14676,-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125
14677,-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786
14678,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063
14679,-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479
14680,-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407
14681,-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913
14682,-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917
14683,-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325
14684,-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731
14685,-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469
14686,-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069
14687,-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712
14688,-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467
14689,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456
14690,-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438
14691,-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111
14692,-122.18,37.72,45.0,1498.0,313.0,1003.0,305.0,3.8047
14693,-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3.375
14694,-122.18,37.7,35.0,2562.0,554.0,1398.0,525.0,3.3906
14695,-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,5.4858
14696,-122.18,37.47,37.0,2848.0,328.0,852.0,327.0,13.367
14697,-122.18,37.46,40.0,2529.0,293.0,831.0,258.0,15.0001
14698,-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688
14699,-122.18,37.45,37.0,5257.0,1360.0,2128.0,1264.0,4.0
14700,-122.18,37.44,44.0,2237.0,347.0,948.0,346.0,8.2436
14701,-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,10.7237
14702,-122.19,40.2,30.0,2750.0,476.0,1296.0,464.0,3.5305
14703,-122.19,40.07,21.0,1548.0,290.0,744.0,265.0,1.9773
14704,-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571
14705,-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507
14706,-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165
14707,-122.19,39.5,23.0,462.0,97.0,261.0,90.0,2.1705
14708,-122.19,38.13,5.0,7854.0,1446.0,4361.0,1395.0,4.9504
14709,-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735
14710,-122.19,38.07,20.0,3000.0,525.0,1207.0,491.0,4.6406
14711,-122.19,37.84,18.0,1617.0,210.0,533.0,194.0,11.6017
14712,-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538
14713,-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8.2049
14714,-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317
14715,-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114
14716,-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744
14717,-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727
14718,-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844
14719,-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667
14720,-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514
14721,-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563
14722,-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297
14723,-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125
14724,-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22
14725,-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262
14726,-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875
14727,-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328
14728,-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114
14729,-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715
14730,-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159
14731,-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039
14732,-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469
14733,-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659
14734,-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056
14735,-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925
14736,-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083
14737,-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683
14738,-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479
14739,-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167
14740,-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012
14741,-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194
14742,-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139
14743,-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765
14744,-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625
14745,-122.19,37.48,45.0,886.0,165.0,492.0,173.0,4.2708
14746,-122.19,37.46,34.0,5419.0,1183.0,2002.0,1138.0,4.1985
14747,-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032
14748,-122.19,37.44,39.0,4402.0,618.0,1616.0,631.0,8.9955
14749,-122.19,37.44,38.0,3383.0,456.0,1203.0,465.0,9.3198
14750,-122.19,37.43,39.0,2392.0,420.0,937.0,406.0,6.6136
14751,-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375
14752,-122.2,39.53,22.0,3265.0,658.0,1647.0,594.0,2.3566
14753,-122.2,39.52,39.0,2551.0,482.0,1181.0,437.0,2.0625
14754,-122.2,39.15,33.0,1064.0,174.0,434.0,147.0,3.125
14755,-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957
14756,-122.2,38.04,31.0,3029.0,500.0,1236.0,487.0,5.6022
14757,-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741
14758,-122.2,37.9,36.0,2107.0,287.0,740.0,280.0,10.3416
14759,-122.2,37.89,37.0,3881.0,560.0,1315.0,517.0,7.3195
14760,-122.2,37.88,36.0,1065.0,160.0,398.0,155.0,7.7736
14761,-122.2,37.84,35.0,2865.0,460.0,1072.0,443.0,7.4882
14762,-122.2,37.84,30.0,2211.0,346.0,844.0,343.0,6.0666
14763,-122.2,37.83,26.0,1589.0,223.0,542.0,211.0,8.401
14764,-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6.3302
14765,-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7.0175
14766,-122.2,37.81,45.0,2964.0,436.0,1067.0,426.0,6.7851
14767,-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721
14768,-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487
14769,-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559
14770,-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184
14771,-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667
14772,-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619
14773,-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739
14774,-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398
14775,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401
14776,-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893
14777,-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167
14778,-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338
14779,-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898
14780,-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562
14781,-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75
14782,-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097
14783,-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809
14784,-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5.1654
14785,-122.2,37.48,32.0,640.0,166.0,991.0,160.0,1.9844
14786,-122.2,37.48,30.0,1170.0,258.0,610.0,243.0,3.4427
14787,-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025
14788,-122.2,37.47,37.0,1403.0,369.0,1587.0,331.0,2.8258
14789,-122.2,37.47,37.0,1053.0,266.0,939.0,267.0,3.1989
14790,-122.2,37.46,40.0,1723.0,208.0,976.0,209.0,9.8892
14791,-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15.0001
14792,-122.2,37.43,40.0,2223.0,412.0,1050.0,417.0,5.2421
